"";"game_id";"half_elapsed";"type";"cards"
"18756";9088;86;"goal";NA
"18757";9089;37;"goal";NA
"18758";9090;26;"goal";NA
"18759";9090;68;"goal";NA
"18760";9091;21;"goal";NA
"18761";9091;29;"goal";NA
"18762";9091;50;"goal";NA
"18763";9091;73;"goal";NA
"18764";9091;79;"goal";NA
"18765";9092;10;"goal";NA
"18766";9092;28;"goal";NA
"18767";9092;50;NA;"r"
"18768";9092;89;"goal";NA
"18769";9093;10;"goal";NA
"18770";9093;29;"goal";NA
"18771";9094;45;"goal";NA
"18772";9094;45;"goal";NA
"18773";9094;53;NA;"r"
"18774";9095;34;NA;"y2"
"18775";9095;38;"goal";NA
"18776";9095;42;"goal";NA
"18777";9095;58;"goal";NA
"18778";9095;85;"goal";NA
"18779";9096;6;"goal";NA
"18780";9096;35;NA;"r"
"18781";9096;36;"goal";NA
"18782";9096;41;"goal";NA
"18783";9096;61;"goal";NA
"18784";9096;73;"goal";NA
"18785";9097;58;"goal";NA
"18786";9097;63;"goal";NA
"18787";9098;2;"goal";NA
"18788";9098;12;"goal";NA
"18789";9098;38;"goal";NA
"18790";9098;61;"goal";NA
"18791";9098;67;NA;"r"
"18792";9098;73;NA;"r"
"18793";9099;2;"goal";NA
"18794";9099;20;"goal";NA
"18795";9099;57;"goal";NA
"18796";9099;58;"goal";NA
"18797";9099;69;"goal";NA
"18798";9100;27;"goal";NA
"18799";9100;90;"goal";NA
"18800";9101;15;"goal";NA
"18801";9102;40;"goal";NA
"18802";9102;63;"goal";NA
"18803";9103;27;"goal";NA
"18804";9103;74;"goal";NA
"18805";9104;47;"goal";NA
"18806";9104;54;"goal";NA
"18807";9104;62;"goal";NA
"18808";9104;63;"goal";NA
"18809";9104;90;"goal";NA
"18810";9105;21;"goal";NA
"18811";9105;59;"goal";NA
"18812";9106;20;"goal";NA
"18813";9106;26;"goal";NA
"18814";9106;32;"goal";NA
"18815";9106;61;"goal";NA
"18816";9106;81;NA;"y2"
"18817";9106;82;NA;"y2"
"18818";9107;27;"goal";NA
"18819";9107;37;"goal";NA
"18820";9107;67;"goal";NA
"18821";9108;13;"goal";NA
"18822";9108;17;NA;"r"
"18823";9108;18;"goal";NA
"18824";9109;82;"goal";NA
"18825";9109;88;"goal";NA
"18826";9110;26;"goal";NA
"18827";9110;35;"goal";NA
"18828";9110;58;"goal";NA
"18829";9110;66;"goal";NA
"18830";9111;48;"goal";NA
"18831";9111;55;"goal";NA
"18832";9111;71;"goal";NA
"18833";9111;90;"goal";NA
"18834";9112;10;"goal";NA
"18835";9112;69;"goal";NA
"18836";9112;77;NA;"y2"
"18837";9112;86;NA;"r"
"18838";9113;40;"goal";NA
"18839";9113;70;"goal";NA
"18840";9113;83;"goal";NA
"18841";9114;9;"goal";NA
"18842";9114;19;"goal";NA
"18843";9114;48;"goal";NA
"18844";9114;81;"goal";NA
"18845";9114;85;"goal";NA
"18846";9115;44;"goal";NA
"18847";9115;49;"goal";NA
"18848";9115;55;"goal";NA
"18849";9115;59;"goal";NA
"18850";9115;64;"goal";NA
"18851";9115;67;"goal";NA
"18852";9115;68;"goal";NA
"18853";9115;88;"goal";NA
"18854";9115;90;"goal";NA
"18855";9117;51;"goal";NA
"18856";9117;67;"goal";NA
"18857";9118;89;NA;"y2"
"18858";9119;41;"goal";NA
"18859";9119;45;"goal";NA
"18860";9119;71;"goal";NA
"18861";9119;73;"goal";NA
"18862";9119;90;"goal";NA
"18863";9120;70;"goal";NA
"18864";9120;75;"goal";NA
"18865";9121;31;"goal";NA
"18866";9121;33;"goal";NA
"18867";9121;58;"goal";NA
"18868";9121;78;"goal";NA
"18869";9122;26;"goal";NA
"18870";9122;61;"goal";NA
"18871";9123;50;"goal";NA
"18872";9123;72;"goal";NA
"18873";9123;80;NA;"y2"
"18874";9126;3;"goal";NA
"18875";9126;35;NA;"r"
"18876";9126;38;"goal";NA
"18877";9126;47;"goal";NA
"18878";9127;9;"goal";NA
"18879";9127;22;"goal";NA
"18880";9127;46;"goal";NA
"18881";9127;52;"goal";NA
"18882";9127;54;"goal";NA
"18883";9127;80;NA;"y2"
"18884";9127;90;NA;"y2"
"18885";9128;18;"goal";NA
"18886";9128;21;"goal";NA
"18887";9128;88;"goal";NA
"18888";9129;35;"goal";NA
"18889";9129;65;"goal";NA
"18890";9129;68;"goal";NA
"18891";9130;54;"goal";NA
"18892";9130;66;"goal";NA
"18893";9130;84;"goal";NA
"18894";9131;6;"goal";NA
"18895";9131;14;"goal";NA
"18896";9131;50;"goal";NA
"18897";9132;25;"goal";NA
"18898";9132;32;"goal";NA
"18899";9132;34;"goal";NA
"18900";9132;44;"goal";NA
"18901";9132;47;"goal";NA
"18902";9132;49;"goal";NA
"18903";9132;51;"goal";NA
"18904";9132;74;NA;"r"
"18905";9133;33;"goal";NA
"18906";9133;46;"goal";NA
"18907";9133;72;"goal";NA
"18908";9133;79;"goal";NA
"18909";9134;8;"goal";NA
"18910";9134;54;"goal";NA
"18911";9135;10;"goal";NA
"18912";9135;26;"goal";NA
"18913";9135;52;"goal";NA
"18914";9135;56;"goal";NA
"18915";9135;65;NA;"y2"
"18916";9136;42;"goal";NA
"18917";9136;51;"goal";NA
"18918";9136;67;"goal";NA
"18919";9137;32;"goal";NA
"18920";9137;40;"goal";NA
"18921";9138;39;"goal";NA
"18922";9138;43;"goal";NA
"18923";9138;70;NA;"y2"
"18924";9138;74;NA;"y2"
"18925";9138;82;"goal";NA
"18926";9138;90;"goal";NA
"18927";9139;67;"goal";NA
"18928";9141;3;"goal";NA
"18929";9141;9;"goal";NA
"18930";9141;58;"goal";NA
"18931";9141;62;"goal";NA
"18932";9141;63;"goal";NA
"18933";9141;70;"goal";NA
"18934";9142;41;"goal";NA
"18935";9142;50;"goal";NA
"18936";9142;57;"goal";NA
"18937";9143;4;"goal";NA
"18938";9143;30;"goal";NA
"18939";9143;58;"goal";NA
"18940";9144;10;"goal";NA
"18941";9144;37;"goal";NA
"18942";9144;60;"goal";NA
"18943";9144;76;"goal";NA
"18944";9145;85;"goal";NA
"18945";9145;88;"goal";NA
"18946";9146;4;"goal";NA
"18947";9146;10;"goal";NA
"18948";9146;26;"goal";NA
"18949";9147;23;"goal";NA
"18950";9147;25;"goal";NA
"18951";9148;47;"goal";NA
"18952";9148;52;"goal";NA
"18953";9148;90;"goal";NA
"18954";9149;22;"goal";NA
"18955";9149;36;"goal";NA
"18956";9150;19;"goal";NA
"18957";9150;32;"goal";NA
"18958";9150;51;"goal";NA
"18959";9150;64;"goal";NA
"18960";9151;44;"goal";NA
"18961";9151;52;"goal";NA
"18962";9151;58;"goal";NA
"18963";9151;60;"goal";NA
"18964";9151;64;"goal";NA
"18965";9151;86;"goal";NA
"18966";9152;23;"goal";NA
"18967";9153;34;"goal";NA
"18968";9153;50;"goal";NA
"18969";9153;61;"goal";NA
"18970";9153;74;"goal";NA
"18971";9153;90;"goal";NA
"18972";9155;8;"goal";NA
"18973";9156;43;"goal";NA
"18974";9156;45;NA;"r"
"18975";9156;57;"goal";NA
"18976";9157;17;"goal";NA
"18977";9157;18;"goal";NA
"18978";9157;26;"goal";NA
"18979";9157;31;NA;"r"
"18980";9157;60;NA;"r"
"18981";9157;62;"goal";NA
"18982";9157;89;"goal";NA
"18983";9158;87;"goal";NA
"18984";9159;36;"goal";NA
"18985";9159;90;"goal";NA
"18986";9160;27;"goal";NA
"18987";9160;42;"goal";NA
"18988";9160;63;"goal";NA
"18989";9160;83;"goal";NA
"18990";9161;24;"goal";NA
"18991";9162;3;"goal";NA
"18992";9163;41;"goal";NA
"18993";9163;53;"goal";NA
"18994";9163;68;"goal";NA
"18995";9163;90;"goal";NA
"18996";9164;36;"goal";NA
"18997";9164;40;"goal";NA
"18998";9164;54;"goal";NA
"18999";9164;65;"goal";NA
"19000";9164;71;"goal";NA
"19001";9165;26;"goal";NA
"19002";9165;75;"goal";NA
"19003";9165;89;"goal";NA
"19004";9166;3;"goal";NA
"19005";9166;19;"goal";NA
"19006";9166;38;NA;"y2"
"19007";9167;8;"goal";NA
"19008";9167;10;"goal";NA
"19009";9167;31;NA;"y2"
"19010";9167;65;"goal";NA
"19011";9167;74;NA;"y2"
"19012";9168;31;"goal";NA
"19013";9168;67;"goal";NA
"19014";9170;5;"goal";NA
"19015";9170;15;"goal";NA
"19016";9170;30;NA;"r"
"19017";9171;25;"goal";NA
"19018";9171;29;"goal";NA
"19019";9171;44;NA;"r"
"19020";9171;49;"goal";NA
"19021";9171;52;"goal";NA
"19022";9171;58;"goal";NA
"19023";9171;86;"goal";NA
"19024";9171;89;"goal";NA
"19025";9172;51;"goal";NA
"19026";9172;77;"goal";NA
"19027";9173;45;"goal";NA
"19028";9173;79;"goal";NA
"19029";9173;90;"goal";NA
"19030";9174;7;"goal";NA
"19031";9174;13;"goal";NA
"19032";9174;39;"goal";NA
"19033";9174;45;"goal";NA
"19034";9174;68;"goal";NA
"19035";9174;85;"goal";NA
"19036";9176;29;"goal";NA
"19037";9176;56;"goal";NA
"19038";9176;81;"goal";NA
"19039";9177;38;"goal";NA
"19040";9178;34;"goal";NA
"19041";9178;50;"goal";NA
"19042";9178;63;"goal";NA
"19043";9178;79;"goal";NA
"19044";9178;87;"goal";NA
"19045";9179;22;"goal";NA
"19046";9180;12;"goal";NA
"19047";9180;82;"goal";NA
"19048";9180;86;"goal";NA
"19049";9181;8;"goal";NA
"19050";9181;21;"goal";NA
"19051";9181;41;"goal";NA
"19052";9181;72;"goal";NA
"19053";9182;33;"goal";NA
"19054";9182;83;"goal";NA
"19055";9183;6;"goal";NA
"19056";9183;41;"goal";NA
"19057";9184;29;"goal";NA
"19058";9185;14;"goal";NA
"19059";9185;22;"goal";NA
"19060";9186;12;"goal";NA
"19061";9186;35;"goal";NA
"19062";9186;59;"goal";NA
"19063";9187;61;"goal";NA
"19064";9188;2;"goal";NA
"19065";9188;7;"goal";NA
"19066";9188;16;"goal";NA
"19067";9188;22;"goal";NA
"19068";9188;49;"goal";NA
"19069";9188;65;"goal";NA
"19070";9188;90;"goal";NA
"19071";9189;72;"goal";NA
"19072";9189;77;"goal";NA
"19073";9190;21;"goal";NA
"19074";9190;36;"goal";NA
"19075";9190;54;"goal";NA
"19076";9191;10;"goal";NA
"19077";9191;16;"goal";NA
"19078";9191;50;"goal";NA
"19079";9192;50;"goal";NA
"19080";9194;16;"goal";NA
"19081";9194;45;"goal";NA
"19082";9194;71;"goal";NA
"19083";9194;74;"goal";NA
"19084";9194;86;"goal";NA
"19085";9195;37;"goal";NA
"19086";9195;75;"goal";NA
"19087";9195;87;"goal";NA
"19088";9196;31;"goal";NA
"19089";9196;69;"goal";NA
"19090";9196;87;"goal";NA
"19091";9197;18;"goal";NA
"19092";9197;49;"goal";NA
"19093";9197;71;"goal";NA
"19094";9198;36;"goal";NA
"19095";9198;85;NA;"y2"
"19096";9199;28;"goal";NA
"19097";9199;41;"goal";NA
"19098";9199;44;"goal";NA
"19099";9199;45;"goal";NA
"19100";9199;72;"goal";NA
"19101";9199;78;"goal";NA
"19102";9201;8;"goal";NA
"19103";9201;80;NA;"r"
"19104";9202;47;"goal";NA
"19105";9202;56;"goal";NA
"19106";9202;62;"goal";NA
"19107";9202;70;"goal";NA
"19108";9203;37;"goal";NA
"19109";9203;52;"goal";NA
"19110";9204;29;"goal";NA
"19111";9204;63;"goal";NA
"19112";9204;69;NA;"y2"
"19113";9204;82;"goal";NA
"19114";9205;69;"goal";NA
"19115";9205;90;"goal";NA
"19116";9206;22;"goal";NA
"19117";9206;42;"goal";NA
"19118";9206;62;"goal";NA
"19119";9206;85;"goal";NA
"19120";9206;88;"goal";NA
"19121";9207;61;"goal";NA
"19122";9207;90;"goal";NA
"19123";9208;1;"goal";NA
"19124";9208;69;"goal";NA
"19125";9209;2;"goal";NA
"19126";9209;27;"goal";NA
"19127";9209;61;"goal";NA
"19128";9209;66;"goal";NA
"19129";9210;72;"goal";NA
"19130";9210;79;"goal";NA
"19131";9210;84;"goal";NA
"19132";9211;5;"goal";NA
"19133";9211;19;"goal";NA
"19134";9211;31;"goal";NA
"19135";9211;33;"goal";NA
"19136";9211;45;"goal";NA
"19137";9211;53;"goal";NA
"19138";9211;54;"goal";NA
"19139";9211;68;"goal";NA
"19140";9211;75;"goal";NA
"19141";9211;76;"goal";NA
"19142";9211;86;"goal";NA
"19143";9212;2;"goal";NA
"19144";9212;13;"goal";NA
"19145";9212;58;"goal";NA
"19146";9212;68;"goal";NA
"19147";9212;72;"goal";NA
"19148";9213;27;"goal";NA
"19149";9213;53;"goal";NA
"19150";9214;51;"goal";NA
"19151";9214;69;"goal";NA
"19152";9216;13;"goal";NA
"19153";9216;71;"goal";NA
"19154";9217;69;"goal";NA
"19155";9218;28;"goal";NA
"19156";9218;54;"goal";NA
"19157";9218;60;"goal";NA
"19158";9218;69;"goal";NA
"19159";9219;22;"goal";NA
"19160";9219;43;"goal";NA
"19161";9219;45;"goal";NA
"19162";9219;53;"goal";NA
"19163";9219;64;"goal";NA
"19164";9219;90;"goal";NA
"19165";9220;66;NA;"y2"
"19166";9220;74;"goal";NA
"19167";9221;11;"goal";NA
"19168";9221;75;"goal";NA
"19169";9221;90;"goal";NA
"19170";9222;12;"goal";NA
"19171";9222;15;"goal";NA
"19172";9222;28;"goal";NA
"19173";9222;34;"goal";NA
"19174";9222;45;"goal";NA
"19175";9222;72;"goal";NA
"19176";9222;81;"goal";NA
"19177";9223;28;"goal";NA
"19178";9223;34;"goal";NA
"19179";9224;39;"goal";NA
"19180";9224;58;"goal";NA
"19181";9224;71;"goal";NA
"19182";9224;86;NA;"r"
"19183";9224;87;"goal";NA
"19184";9225;24;"goal";NA
"19185";9225;36;"goal";NA
"19186";9225;44;"goal";NA
"19187";9225;73;"goal";NA
"19188";9226;2;"goal";NA
"19189";9226;16;"goal";NA
"19190";9226;49;"goal";NA
"19191";9226;71;"goal";NA
"19192";9227;5;"goal";NA
"19193";9227;17;"goal";NA
"19194";9227;24;"goal";NA
"19195";9227;47;"goal";NA
"19196";9227;56;"goal";NA
"19197";9228;14;"goal";NA
"19198";9228;35;"goal";NA
"19199";9228;63;"goal";NA
"19200";9228;86;"goal";NA
"19201";9229;62;"goal";NA
"19202";9229;81;"goal";NA
"19203";9229;86;"goal";NA
"19204";9230;28;"goal";NA
"19205";9230;55;"goal";NA
"19206";9231;29;"goal";NA
"19207";9231;39;"goal";NA
"19208";9231;78;"goal";NA
"19209";9232;2;"goal";NA
"19210";9232;13;"goal";NA
"19211";9232;59;"goal";NA
"19212";9232;90;"goal";NA
"19213";9233;17;"goal";NA
"19214";9233;25;"goal";NA
"19215";9233;45;"goal";NA
"19216";9233;53;"goal";NA
"19217";9233;55;"goal";NA
"19218";9235;6;"goal";NA
"19219";9235;10;"goal";NA
"19220";9235;26;"goal";NA
"19221";9235;74;"goal";NA
"19222";9235;90;"goal";"y2"
"19223";9236;2;"goal";NA
"19224";9236;17;"goal";NA
"19225";9236;27;"goal";NA
"19226";9236;57;"goal";NA
"19227";9236;68;"goal";NA
"19228";9236;76;"goal";NA
"19229";9236;84;"goal";NA
"19230";9236;87;"goal";NA
"19231";9238;48;"goal";NA
"19232";9238;88;"goal";NA
"19233";9239;13;"goal";NA
"19234";9239;18;"goal";NA
"19235";9239;45;"goal";"r"
"19236";9239;53;"goal";NA
"19237";9239;63;"goal";NA
"19238";9240;16;"goal";NA
"19239";9240;23;"goal";NA
"19240";9240;40;"goal";NA
"19241";9240;62;"goal";NA
"19242";9240;71;"goal";NA
"19243";9240;84;"goal";NA
"19244";9240;86;"goal";NA
"19245";9241;41;"goal";NA
"19246";9242;13;"goal";NA
"19247";9242;27;"goal";NA
"19248";9242;66;"goal";NA
"19249";9243;16;"goal";NA
"19250";9243;23;NA;"r"
"19251";9243;32;"goal";NA
"19252";9243;65;"goal";NA
"19253";9243;69;"goal";NA
"19254";9243;79;"goal";NA
"19255";9244;33;"goal";NA
"19256";9244;42;"goal";NA
"19257";9244;88;"goal";NA
"19258";9245;1;"goal";NA
"19259";9245;87;"goal";NA
"19260";9246;27;"goal";NA
"19261";9246;36;NA;"r"
"19262";9247;27;"goal";NA
"19263";9248;14;"goal";NA
"19264";9248;20;"goal";NA
"19265";9248;34;"goal";NA
"19266";9249;20;"goal";NA
"19267";9249;70;"goal";NA
"19268";9249;88;"goal";NA
"19269";9250;34;"goal";NA
"19270";9250;52;"goal";NA
"19271";9250;61;"goal";NA
"19272";9250;75;"goal";NA
"19273";9251;61;"goal";NA
"19274";9251;83;"goal";NA
"19275";9251;86;"goal";NA
"19276";9252;36;"goal";NA
"19277";9252;41;"goal";NA
"19278";9252;71;"goal";NA
"19279";9252;83;"goal";NA
"19280";9252;87;"goal";NA
"19281";9253;35;"goal";NA
"19282";9254;11;"goal";NA
"19283";9254;19;"goal";NA
"19284";9254;58;"goal";NA
"19285";9255;35;"goal";NA
"19286";9256;5;"goal";NA
"19287";9256;10;"goal";NA
"19288";9256;21;"goal";NA
"19289";9256;58;"goal";NA
"19290";9256;66;"goal";NA
"19291";9258;11;"goal";NA
"19292";9258;23;"goal";NA
"19293";9258;60;"goal";NA
"19294";9258;64;NA;"y2"
"19295";9259;82;"goal";NA
"19296";9260;27;"goal";NA
"19297";9260;62;"goal";NA
"19298";9260;81;"goal";NA
"19299";9261;45;"goal";NA
"19300";9261;65;"goal";NA
"19301";9262;2;"goal";NA
"19302";9262;24;"goal";NA
"19303";9262;86;"goal";NA
"19304";9262;90;"goal";NA
"19305";9263;25;"goal";NA
"19306";9263;37;"goal";NA
"19307";9263;65;NA;"y2"
"19308";9263;70;"goal";NA
"19309";9263;79;"goal";NA
"19310";9264;30;"goal";NA
"19311";9264;61;"goal";NA
"19312";9265;52;"goal";NA
"19313";9265;74;NA;"r"
"19314";9265;75;"goal";NA
"19315";9265;89;"goal";NA
"19316";9266;30;"goal";NA
"19317";9266;50;"goal";NA
"19318";9266;78;"goal";NA
"19319";9266;87;"goal";NA
"19320";9267;5;"goal";NA
"19321";9267;14;"goal";NA
"19322";9267;23;"goal";NA
"19323";9267;26;"goal";NA
"19324";9267;84;"goal";NA
"19325";9267;88;"goal";NA
"19326";9268;12;"goal";NA
"19327";9268;39;"goal";NA
"19328";9268;58;"goal";NA
"19329";9268;64;"goal";NA
"19330";9268;80;"goal";NA
"19331";9268;90;"goal";NA
"19332";9269;24;"goal";NA
"19333";9269;66;"goal";NA
"19334";9269;90;"goal";NA
"19335";9270;6;"goal";NA
"19336";9270;28;"goal";NA
"19337";9270;59;"goal";NA
"19338";9270;71;"goal";NA
"19339";9271;23;"goal";NA
"19340";9271;58;"goal";NA
"19341";9271;64;"goal";NA
"19342";9272;3;"goal";NA
"19343";9272;69;"goal";NA
"19344";9272;78;"goal";NA
"19345";9273;69;"goal";NA
"19346";9273;82;"goal";NA
"19347";9273;87;"goal";NA
"19348";9274;18;"goal";NA
"19349";9274;35;"goal";NA
"19350";9274;60;"goal";NA
"19351";9274;61;"goal";NA
"19352";9274;88;"goal";NA
"19353";9275;22;"goal";NA
"19354";9275;51;"goal";NA
"19355";9276;4;"goal";NA
"19356";9276;5;"goal";NA
"19357";9276;7;"goal";NA
"19358";9276;10;"goal";NA
"19359";9276;19;"goal";NA
"19360";9276;53;"goal";NA
"19361";9276;59;"goal";NA
"19362";9277;20;"goal";NA
"19363";9277;54;"goal";NA
"19364";9277;58;"goal";NA
"19365";9278;90;"goal";NA
"19366";9279;8;"goal";NA
"19367";9279;19;"goal";NA
"19368";9279;35;NA;"r"
"19369";9279;36;"goal";NA
"19370";9279;90;"goal";NA
"19371";9280;37;"goal";NA
"19372";9280;62;"goal";NA
"19373";9280;81;"goal";NA
"19374";9280;88;"goal";NA
"19375";9280;89;"goal";NA
"19376";9281;6;"goal";NA
"19377";9281;77;"goal";NA
"19378";9281;80;NA;"r"
"19379";9281;82;"goal";NA
"19380";9282;17;"goal";NA
"19381";9282;23;"goal";NA
"19382";9282;33;"goal";NA
"19383";9282;42;"goal";NA
"19384";9283;4;"goal";NA
"19385";9283;30;"goal";NA
"19386";9283;55;"goal";NA
"19387";9283;62;"goal";NA
"19388";9283;75;"goal";NA
"19389";9284;36;"goal";NA
"19390";9284;61;"goal";NA
"19391";9284;76;"goal";NA
"19392";9285;55;"goal";NA
"19393";9285;58;"goal";NA
"19394";9286;3;"goal";NA
"19395";9286;12;"goal";NA
"19396";9286;70;"goal";NA
"19397";9287;28;"goal";NA
"19398";9287;42;"goal";NA
"19399";9288;23;"goal";NA
"19400";9288;34;"goal";NA
"19401";9288;50;"goal";NA
"19402";9288;81;"goal";NA
"19403";9288;87;NA;"y2"
"19404";9288;90;NA;"r"
"19405";9289;25;"goal";NA
"19406";9289;60;"goal";NA
"19407";9289;76;"goal";NA
"19408";9290;26;"goal";NA
"19409";9290;27;"goal";NA
"19410";9290;82;"goal";NA
"19411";9290;90;"goal";NA
"19412";9291;10;"goal";NA
"19413";9291;26;"goal";NA
"19414";9292;2;"goal";NA
"19415";9292;46;"goal";NA
"19416";9292;55;"goal";NA
"19417";9292;59;"goal";NA
"19418";9292;60;"goal";NA
"19419";9294;24;"goal";NA
"19420";9294;57;"goal";NA
"19421";9294;65;"goal";NA
"19422";9295;21;"goal";NA
"19423";9295;81;"goal";NA
"19424";9295;89;"goal";NA
"19425";9296;23;"goal";NA
"19426";9296;39;"goal";NA
"19427";9296;45;"goal";NA
"19428";9296;54;NA;"r"
"19429";9296;55;"goal";NA
"19430";9296;90;"goal";NA
"19431";9297;5;"goal";NA
"19432";9297;47;"goal";NA
"19433";9297;58;"goal";NA
"19434";9298;21;"goal";NA
"19435";9298;29;"goal";NA
"19436";9298;52;"goal";NA
"19437";9298;64;"goal";NA
"19438";9298;73;"goal";NA
"19439";9299;36;"goal";NA
"19440";9299;47;"goal";NA
"19441";9299;59;"goal";NA
"19442";9300;7;"goal";NA
"19443";9300;39;"goal";NA
"19444";9300;44;"goal";NA
"19445";9300;51;"goal";NA
"19446";9301;26;"goal";NA
"19447";9301;33;"goal";NA
"19448";9302;24;"goal";NA
"19449";9302;28;"goal";NA
"19450";9302;49;"goal";NA
"19451";9302;51;"goal";NA
"19452";9302;54;"goal";NA
"19453";9302;73;"goal";NA
"19454";9303;35;"goal";NA
"19455";9303;40;"goal";NA
"19456";9303;70;"goal";NA
"19457";9303;79;"goal";NA
"19458";9303;85;"goal";NA
"19459";9304;50;"goal";NA
"19460";9304;63;"goal";NA
"19461";9305;27;"goal";NA
"19462";9305;37;"goal";NA
"19463";9306;81;"goal";NA
"19464";9306;84;"goal";NA
"19465";9307;1;"goal";NA
"19466";9307;75;"goal";NA
"19467";9308;87;NA;"r"
"19468";9309;20;"goal";NA
"19469";9310;50;"goal";NA
"19470";9310;67;"goal";NA
"19471";9310;73;"goal";NA
"19472";9310;90;NA;"r"
"19473";9311;13;"goal";NA
"19474";9311;20;"goal";NA
"19475";9311;47;"goal";NA
"19476";9311;77;"goal";NA
"19477";9312;19;"goal";NA
"19478";9312;48;"goal";NA
"19479";9313;33;"goal";NA
"19480";9313;47;"goal";NA
"19481";9313;58;"goal";NA
"19482";9314;9;"goal";NA
"19483";9314;24;"goal";NA
"19484";9315;13;"goal";NA
"19485";9315;19;"goal";NA
"19486";9315;55;"goal";NA
"19487";9315;59;"goal";NA
"19488";9316;26;"goal";NA
"19489";9316;86;"goal";NA
"19490";9317;36;"goal";NA
"19491";9317;90;"goal";NA
"19492";9317;90;"goal";NA
"19493";9318;78;NA;"y2"
"19494";9318;85;"goal";NA
"19495";9319;2;"goal";NA
"19496";9319;19;"goal";NA
"19497";9319;32;"goal";NA
"19498";9319;73;"goal";NA
"19499";9320;17;"goal";NA
"19500";9321;14;"goal";NA
"19501";9321;48;"goal";NA
"19502";9321;55;"goal";NA
"19503";9322;43;"goal";NA
"19504";9322;58;"goal";NA
"19505";9322;76;"goal";NA
"19506";9322;87;"goal";NA
"19507";9323;40;"goal";NA
"19508";9323;85;"goal";NA
"19509";9324;37;"goal";NA
"19510";9324;45;"goal";NA
"19511";9324;75;"goal";NA
"19512";9324;86;"goal";NA
"19513";9326;8;"goal";NA
"19514";9326;39;"goal";NA
"19515";9326;67;"goal";NA
"19516";9326;84;"goal";NA
"19517";9326;89;"goal";NA
"19518";9326;90;"goal";NA
"19519";9327;30;"goal";NA
"19520";9328;5;"goal";NA
"19521";9328;18;"goal";NA
"19522";9328;43;"goal";NA
"19523";9328;83;"goal";NA
"19524";9329;28;"goal";NA
"19525";9329;36;"goal";NA
"19526";9329;55;"goal";NA
"19527";9329;86;"goal";NA
"19528";9329;87;"goal";NA
"19529";9330;42;"goal";NA
"19530";9330;78;"goal";NA
"19531";9330;87;"goal";NA
"19532";9331;77;"goal";NA
"19533";9332;7;"goal";NA
"19534";9332;67;"goal";NA
"19535";9332;84;"goal";NA
"19536";9333;49;"goal";NA
"19537";9333;53;"goal";NA
"19538";9333;70;"goal";NA
"19539";9333;77;"goal";NA
"19540";9333;79;"goal";NA
"19541";9334;54;"goal";NA
"19542";9334;83;"goal";NA
"19543";9335;21;"goal";NA
"19544";9335;46;"goal";NA
"19545";9335;64;"goal";NA
"19546";9336;13;"goal";NA
"19547";9336;63;"goal";NA
"19548";9337;8;"goal";NA
"19549";9337;44;"goal";NA
"19550";9338;50;"goal";NA
"19551";9338;53;"goal";NA
"19552";9338;64;"goal";NA
"19553";9338;70;"goal";NA
"19554";9338;77;NA;"r"
"19555";9338;78;"goal";NA
"19556";9339;12;"goal";NA
"19557";9339;16;"goal";NA
"19558";9339;40;"goal";NA
"19559";9339;68;"goal";NA
"19560";9339;69;"goal";NA
"19561";9340;14;"goal";NA
"19562";9340;16;"goal";NA
"19563";9340;65;"goal";NA
"19564";9340;78;"goal";NA
"19565";9340;82;"goal";NA
"19566";9341;34;"goal";NA
"19567";9341;52;"goal";NA
"19568";9341;54;"goal";NA
"19569";9341;57;"goal";NA
"19570";9342;2;"goal";NA
"19571";9342;12;"goal";NA
"19572";9342;24;"goal";NA
"19573";9342;45;"goal";NA
"19574";9342;49;"goal";NA
"19575";9342;72;"goal";NA
"19576";9343;22;"goal";NA
"19577";9343;40;"goal";NA
"19578";9343;47;"goal";NA
"19579";9343;53;"goal";NA
"19580";9343;67;"goal";NA
"19581";9344;17;"goal";NA
"19582";9344;32;NA;"r"
"19583";9344;52;NA;"y2"
"19584";9344;84;"goal";NA
"19585";9345;24;"goal";NA
"19586";9345;66;"goal";NA
"19587";9345;79;"goal";NA
"19588";9345;86;"goal";NA
"19589";9346;82;"goal";NA
"19590";9347;18;"goal";NA
"19591";9347;32;"goal";NA
"19592";9347;36;"goal";NA
"19593";9347;58;"goal";NA
"19594";9347;60;"goal";NA
"19595";9347;72;"goal";NA
"19596";9347;90;"goal";NA
"19597";9348;4;"goal";NA
"19598";9348;30;"goal";NA
"19599";9348;51;"goal";NA
"19600";9348;54;"goal";NA
"19601";9348;58;"goal";NA
"19602";9349;14;"goal";NA
"19603";9349;30;"goal";NA
"19604";9349;51;"goal";NA
"19605";9349;63;"goal";NA
"19606";9349;74;"goal";NA
"19607";9350;11;"goal";NA
"19608";9350;15;"goal";NA
"19609";9350;18;"goal";NA
"19610";9350;61;"goal";NA
"19611";9350;66;"goal";NA
"19612";9351;24;"goal";NA
"19613";9351;34;"goal";NA
"19614";9351;83;"goal";NA
"19615";9352;3;"goal";NA
"19616";9352;6;"goal";NA
"19617";9353;10;"goal";NA
"19618";9353;12;NA;"y2"
"19619";9353;18;"goal";NA
"19620";9353;57;"goal";NA
"19621";9353;62;"goal";NA
"19622";9353;64;"goal";"r"
"19623";9354;8;"goal";NA
"19624";9354;72;"goal";NA
"19625";9354;89;"goal";NA
"19626";9355;37;"goal";NA
